,time,turbine,plantname,power,WS,WD,TEMPER,HUM,PRE,ws,onpower,wd
367,2013/9/4 19:45,001#,YMGZ,677.49,11.87,74.74,19.07,38.0,878.07,4.89,358.59,13.23344219
368,2013/9/4 20:00,001#,YMGZ,632.69,11.67,73.0,18.91,39.0,877.95,5.37,405.59,7.119746103
369,2013/9/4 20:15,001#,YMGZ,664.13,11.6,71.54,18.8,40.0,877.91,5.31,436.41,358.8730135
370,2013/9/4 20:30,001#,YMGZ,638.19,11.63,69.8,18.64,41.0,877.88,6.37,638.36,3.554512601
371,2013/9/4 20:45,001#,YMGZ,615.22,11.75,68.79,18.54,41.0,877.9,5.42,384.41,352.2505287
372,2013/9/4 21:00,001#,YMGZ,681.78,11.93,68.49,18.44,42.0,877.72,5.02,340.0,356.2541308
373,2013/9/4 21:15,001#,YMGZ,667.62,11.84,66.25,18.22,42.0,877.57,4.74,309.28,354.7503192
374,2013/9/4 21:30,001#,YMGZ,634.79,12.01,66.98,18.17,42.0,876.95,4.66,252.0,349.3757166
375,2013/9/4 21:45,001#,YMGZ,631.45,11.78,64.65,17.92,43.0,876.96,5.21,309.25,351.4281089
376,2013/9/4 22:00,001#,YMGZ,683.83,11.83,64.19,17.86,43.0,877.51,4.35,248.0,356.000763
377,2013/9/4 22:15,001#,YMGZ,715.36,11.66,62.76,17.66,43.0,877.74,4.72,304.41,352.6116107
378,2013/9/4 22:30,001#,YMGZ,750.7,11.73,62.73,17.59,44.0,877.69,5.65,457.69,352.8746375
379,2013/9/4 22:45,001#,YMGZ,824.52,11.71,62.8,17.51,44.0,877.73,5.87,507.66,354.7486707
380,2013/9/4 23:00,001#,YMGZ,808.2,11.72,61.31,17.44,44.0,877.71,5.58,506.68,352.7165365
381,2013/9/4 23:15,001#,YMGZ,885.29,11.74,63.91,17.37,43.27,877.8,6.73,552.03,351.2501381
382,2013/9/4 23:30,001#,YMGZ,845.36,11.55,61.86,17.24,43.27,877.99,6.58,596.66,352.4991429
383,2013/9/4 23:45,001#,YMGZ,827.96,11.57,63.44,17.27,43.0,877.98,6.74,697.94,352.9993897
384,2013/9/5 0:00,001#,YMGZ,805.32,11.33,60.64,17.16,42.27,878.9,6.65,690.93,355.8549302
385,2013/9/5 0:15,001#,YMGZ,971.52,11.3,61.51,17.26,41.0,879.02,7.03,678.38,353.4988547
386,2013/9/5 0:30,001#,YMGZ,995.94,10.93,60.31,16.31,40.0,879.09,5.77,582.09,359.7495476
387,2013/9/5 0:45,001#,YMGZ,992.72,10.62,62.64,17.14,38.56,879.25,6.4,661.91,358.9994287
388,2013/9/5 1:00,001#,YMGZ,996.61,10.03,63.51,17.73,38.0,879.25,7.02,851.66,357.1240862
389,2013/9/5 1:15,001#,YMGZ,1019.21,10.25,68.31,18.31,37.0,879.28,6.9,826.5,359.1427657
390,2013/9/5 1:30,001#,YMGZ,1026.38,10.39,72.96,18.74,37.56,879.33,7.24,887.66,357.3749589
391,2013/9/5 1:45,001#,YMGZ,1011.68,10.4,76.54,19.12,38.0,879.47,7.55,925.56,357.4998096
392,2013/9/5 2:00,001#,YMGZ,1027.81,10.36,79.7,19.46,38.0,879.53,7.22,888.69,357.2500714
393,2013/9/5 2:15,001#,YMGZ,1054.57,10.34,82.51,19.85,37.0,879.54,7.38,822.34,355.6252029
394,2013/9/5 2:30,001#,YMGZ,1058.31,10.39,84.92,20.2,37.0,879.62,7.6,837.11,357.8570727
395,2013/9/5 2:45,001#,YMGZ,1011.74,10.71,87.01,20.6,36.0,879.62,6.77,718.97,356.7500238
396,2013/9/5 3:00,001#,YMGZ,978.26,11.33,89.03,21.01,35.0,879.71,,,
397,2013/9/5 3:15,001#,YMGZ,990.39,12.18,90.09,21.42,33.0,879.7,5.96,486.3,354.2009828
398,2013/9/5 3:30,001#,YMGZ,952.99,12.75,91.83,21.83,31.0,879.6,5.44,472.69,359.0005717
399,2013/9/5 3:45,001#,YMGZ,880.56,12.93,92.76,22.13,30.0,879.51,5.66,524.22,1.373630283
400,2013/9/5 4:00,001#,YMGZ,898.21,12.91,93.0,22.34,28.73,879.52,5.04,463.18,1.142883789
401,2013/9/5 4:15,001#,YMGZ,876.47,12.81,93.75,22.53,27.73,879.39,4.64,322.84,6.874022982
402,2013/9/5 4:30,001#,YMGZ,901.22,12.64,93.99,22.72,27.73,878.62,4.41,315.75,3.873364383
403,2013/9/5 4:45,001#,YMGZ,913.51,12.46,93.39,22.86,27.0,878.65,4.23,255.32,357.571362
404,2013/9/5 5:00,001#,YMGZ,914.47,12.24,92.47,23.05,27.0,878.69,4.9,280.66,351.6257843
405,2013/9/5 5:15,001#,YMGZ,957.06,11.97,91.32,23.22,26.0,878.6,4.79,370.86,358.998432
406,2013/9/5 5:30,001#,YMGZ,929.2,11.71,90.83,23.42,25.38,878.43,4.68,373.13,3.498607637
407,2013/9/5 5:45,001#,YMGZ,881.61,11.51,91.42,23.6,25.0,877.61,4.89,346.09,358.0001524
408,2013/9/5 6:00,001#,YMGZ,866.42,11.29,91.74,23.75,24.67,877.66,5.02,371.25,356.5713682
409,2013/9/5 6:15,001#,YMGZ,827.71,11.09,91.98,23.91,24.0,877.64,5.56,483.78,356.9995048
410,2013/9/5 6:30,001#,YMGZ,823.35,10.89,91.39,24.06,24.0,877.67,6.09,524.81,356.6246126
411,2013/9/5 6:45,001#,YMGZ,838.18,10.67,91.22,24.21,23.0,877.64,6.12,565.53,356.0000381
412,2013/9/5 7:00,001#,YMGZ,819.46,10.45,90.48,24.31,23.0,877.64,5.62,482.61,356.2855606
413,2013/9/5 7:15,001#,YMGZ,841.21,10.24,90.23,24.42,23.0,877.53,5.95,500.31,357.7489096
414,2013/9/5 7:30,001#,YMGZ,814.52,10.12,90.07,24.51,22.0,877.5,6.17,591.34,356.7498334
415,2013/9/5 7:45,001#,YMGZ,832.43,10.06,90.39,24.52,22.0,877.52,5.53,592.41,0.124710199
416,2013/9/5 8:00,001#,YMGZ,796.04,10.1,90.39,24.61,22.0,877.48,5.8,567.0,0.572388378
417,2013/9/5 8:15,001#,YMGZ,768.14,10.2,90.22,24.62,22.0,877.21,5.6,523.13,0.625012495
418,2013/9/5 8:30,001#,YMGZ,731.62,10.26,90.22,24.65,22.0,877.22,5.49,512.38,357.7499952
419,2013/9/5 8:45,001#,YMGZ,754.25,10.36,90.39,24.72,21.0,876.59,5.23,437.75,357.874728
420,2013/9/5 9:00,001#,YMGZ,737.03,10.45,91.22,24.76,21.0,876.67,4.38,366.14,1.096499512
421,2013/9/5 9:15,001#,YMGZ,792.37,10.54,91.46,24.81,20.0,876.63,4.24,295.78,5.613947084
422,2013/9/5 9:30,001#,YMGZ,790.54,10.65,91.47,24.82,19.73,876.6,5.26,463.88,6.489052016
423,2013/9/5 9:45,001#,YMGZ,754.83,10.81,91.51,24.82,19.0,876.59,5.15,454.25,0.856151136
424,2013/9/5 10:00,001#,YMGZ,765.64,11.02,90.71,24.8,19.0,876.54,5.77,553.06,1.62149564
425,2013/9/5 10:15,001#,YMGZ,778.83,11.19,90.55,24.73,19.0,877.43,5.14,446.11,358.8527866
426,2013/9/5 10:30,001#,YMGZ,779.5,11.26,90.47,24.63,19.0,877.43,5.17,430.16,3.757885714
427,2013/9/5 10:45,001#,YMGZ,847.94,11.37,90.71,24.52,19.73,877.41,5.21,391.06,359.3971545
428,2013/9/5 11:00,001#,YMGZ,927.56,11.55,91.11,24.38,20.0,877.46,4.62,298.88,357.8653218
429,2013/9/5 11:15,001#,YMGZ,1041.65,11.69,91.93,24.19,21.0,877.44,4.48,310.19,356.8624769
430,2013/9/5 11:30,001#,YMGZ,1058.3,11.36,91.83,24.13,22.0,878.02,4.91,260.64,356.5772276
431,2013/9/5 11:45,001#,YMGZ,1101.56,11.3,91.34,23.9,22.0,878.31,5.47,459.59,3.507690863
432,2013/9/5 12:00,001#,YMGZ,1100.24,11.31,90.79,23.65,22.0,878.3,4.43,314.47,355.3144222
433,2013/9/5 12:15,001#,YMGZ,1048.13,11.38,91.46,23.39,22.0,878.34,4.78,342.56,1.924531314
434,2013/9/5 12:30,001#,YMGZ,1019.77,11.46,92.05,23.12,22.0,878.35,4.7,329.47,351.1035444
435,2013/9/5 12:45,001#,YMGZ,961.12,11.52,92.89,22.9,22.0,878.36,4.38,350.0,3.965660997
436,2013/9/5 13:00,001#,YMGZ,954.6,11.54,92.99,22.7,22.0,878.06,5.24,342.96,347.725794
437,2013/9/5 13:15,001#,YMGZ,915.16,11.52,92.74,22.49,23.0,877.84,5.07,383.81,6.843481006
438,2013/9/5 13:30,001#,YMGZ,841.95,11.52,92.43,22.28,23.0,877.96,4.75,333.5,353.2411151
439,2013/9/5 13:45,001#,YMGZ,808.42,11.51,90.8,22.07,24.0,877.7,7.61,768.28,355.7675386
440,2013/9/5 14:00,001#,YMGZ,870.76,11.54,88.97,21.86,24.0,877.71,3.45,164.11,9.70323331
441,2013/9/5 14:15,001#,YMGZ,819.08,11.45,87.14,21.65,24.0,877.59,5.16,293.41,347.5384701
442,2013/9/5 14:30,001#,YMGZ,811.87,11.26,85.74,21.45,25.0,878.32,5.04,447.69,6.237998177
443,2013/9/5 14:45,001#,YMGZ,772.19,10.99,84.19,21.21,25.0,878.76,3.97,221.22,1.088948396
444,2013/9/5 15:00,001#,YMGZ,776.72,10.76,82.87,21.01,25.0,878.7,4.28,315.5,0.837748198
445,2013/9/5 15:15,001#,YMGZ,753.23,10.63,80.5,20.83,26.0,878.66,3.42,219.78,1.627875666
446,2013/9/5 15:30,001#,YMGZ,759.72,10.55,78.58,20.71,26.0,878.69,3.91,147.0,358.7548767
447,2013/9/5 15:45,001#,YMGZ,796.18,10.57,76.5,20.52,26.0,878.68,4.96,365.06,3.136832371
448,2013/9/5 16:00,001#,YMGZ,799.15,10.62,74.66,20.37,26.0,878.63,5.66,367.71,346.0973358
449,2013/9/5 16:15,001#,YMGZ,798.75,10.73,71.63,20.05,26.0,878.44,4.88,321.25,359.1747425
450,2013/9/5 16:30,001#,YMGZ,783.32,10.93,70.43,19.89,26.0,878.35,2.73,49.31,342.3630875
451,2013/9/5 16:45,001#,YMGZ,770.8,11.1,70.23,19.73,26.0,878.35,6.19,408.19,0.426599347
452,2013/9/5 17:00,001#,YMGZ,829.97,11.14,67.75,19.48,26.0,878.26,5.21,331.89,6.588571621
453,2013/9/5 17:15,001#,YMGZ,813.9,11.15,64.96,19.23,26.0,878.08,3.78,229.19,353.3034635
454,2013/9/5 17:30,001#,YMGZ,782.14,11.54,64.22,19.05,27.0,877.4,4.04,200.94,10.97509704
455,2013/9/5 17:45,001#,YMGZ,817.17,11.71,63.81,18.85,27.0,877.39,3.81,168.63,7.972482032
456,2013/9/5 18:00,001#,YMGZ,848.92,11.84,64.06,18.67,27.0,878.03,4.96,331.91,354.4442488
457,2013/9/5 18:15,001#,YMGZ,871.19,12.01,65.29,18.57,28.0,878.14,4.8,282.68,351.4892153
458,2013/9/5 18:30,001#,YMGZ,877.26,12.0,67.21,18.46,29.0,878.15,3.47,170.16,0.640991885
459,2013/9/5 18:45,001#,YMGZ,858.34,11.93,67.97,18.37,30.0,878.13,4.79,353.28,353.8665184
460,2013/9/5 19:00,001#,YMGZ,906.05,11.76,67.42,18.26,31.0,878.13,5.3,405.96,13.1569742
461,2013/9/5 19:15,001#,YMGZ,928.92,11.49,65.8,18.16,32.0,878.22,5.15,333.16,358.3279695
462,2013/9/5 19:30,001#,YMGZ,890.76,11.48,67.12,18.13,32.0,877.85,4.65,292.34,355.7240102
463,2013/9/5 19:45,001#,YMGZ,884.34,11.29,65.71,17.96,33.0,878.01,5.41,435.57,2.588763229
464,2013/9/5 20:00,001#,YMGZ,830.65,11.32,66.66,17.9,34.0,877.27,5.09,311.06,353.3590985
465,2013/9/5 20:15,001#,YMGZ,845.36,11.28,65.61,17.76,35.0,877.31,3.77,213.0,8.612530807
466,2013/9/5 20:30,001#,YMGZ,808.86,11.35,65.33,17.67,36.0,877.31,3.64,171.71,10.89042786
467,2013/9/5 20:45,001#,YMGZ,775.79,11.42,66.49,17.61,36.0,877.22,4.89,312.16,355.7509285
468,2013/9/5 21:00,001#,YMGZ,820.9,11.32,65.54,17.43,37.0,877.3,4.75,278.97,351.3747016
469,2013/9/5 21:15,001#,YMGZ,802.97,11.32,66.7,17.4,38.0,877.19,4.49,261.82,354.2830943
470,2013/9/5 21:30,001#,YMGZ,781.33,11.24,67.16,17.3,38.0,877.05,4.81,345.31,359.3723807
471,2013/9/5 21:45,001#,YMGZ,777.11,11.18,66.48,17.21,39.0,877.32,4.96,282.66,352.1243763
472,2013/9/5 22:00,001#,YMGZ,792.85,11.28,67.8,17.2,39.0,877.16,5.15,313.57,355.428564
473,2013/9/5 22:15,001#,YMGZ,787.88,11.16,68.04,17.07,39.0,877.29,5.11,338.09,353.125291
474,2013/9/5 22:30,001#,YMGZ,805.94,11.17,67.77,17.0,40.0,877.28,5.73,364.78,351.6258176
475,2013/9/5 22:45,001#,YMGZ,824.24,11.28,70.56,16.98,40.0,877.26,5.28,381.75,351.8749708
476,2013/9/5 23:00,001#,YMGZ,769.82,11.18,71.52,16.89,40.0,878.12,6.13,432.86,348.4286194
477,2013/9/5 23:15,001#,YMGZ,805.48,11.26,72.15,16.87,40.0,878.26,5.81,445.69,352.6258552
478,2013/9/5 23:30,001#,YMGZ,758.83,11.4,73.38,16.87,40.0,878.36,5.72,386.5,350.6246125
479,2013/9/5 23:45,001#,YMGZ,741.61,11.36,73.57,16.81,40.0,879.28,6.04,613.79,0.285703628
480,2013/9/6 0:00,001#,YMGZ,715.54,11.22,73.43,16.78,39.0,879.37,5.6,484.78,356.8749899
481,2013/9/6 0:15,001#,YMGZ,609.12,11.11,73.38,15.83,38.84,879.4,6.34,533.66,354.0
482,2013/9/6 0:30,001#,YMGZ,628.91,11.2,76.77,16.82,36.0,879.25,6.84,691.14,354.7143337
483,2013/9/6 0:45,001#,YMGZ,642.58,11.14,77.97,17.29,34.0,879.35,7.38,798.47,355.3749161
484,2013/9/6 1:00,001#,YMGZ,668.15,11.44,80.44,17.67,33.0,879.35,7.16,754.09,354.5003047
485,2013/9/6 1:15,001#,YMGZ,734.75,11.57,83.36,17.99,32.0,879.38,7.04,666.25,351.5712811
486,2013/9/6 1:30,001#,YMGZ,767.1,11.58,85.48,18.24,31.0,879.39,6.76,645.5,354.7552978
487,2013/9/6 1:45,001#,YMGZ,808.88,11.59,87.59,18.54,31.0,879.45,6.77,774.91,357.8731039
488,2013/9/6 2:00,001#,YMGZ,824.84,11.65,89.6,18.79,30.0,879.54,6.93,826.75,358.5715672
489,2013/9/6 2:15,001#,YMGZ,812.2,11.64,91.59,19.09,29.67,879.59,6.25,688.34,358.7503571
490,2013/9/6 2:30,001#,YMGZ,844.2,11.66,92.75,19.39,28.73,880.24,6.08,616.69,359.9987808
491,2013/9/6 2:45,001#,YMGZ,836.61,11.61,93.75,19.68,28.0,880.41,5.45,471.21,357.7141844
492,2013/9/6 3:00,001#,YMGZ,857.5,11.47,94.75,19.93,27.73,880.44,,,
493,2013/9/6 3:15,001#,YMGZ,884.76,11.29,96.0,20.22,27.73,880.49,6.51,555.55,352.3999854
494,2013/9/6 3:30,001#,YMGZ,883.02,11.09,96.26,20.52,27.0,880.53,6.65,677.19,356.4996191
495,2013/9/6 3:45,001#,YMGZ,848.35,10.8,97.26,20.8,27.0,880.54,5.7,608.11,358.9996953
496,2013/9/6 4:00,001#,YMGZ,866.55,10.56,98.27,21.05,27.0,879.88,5.81,602.78,0.500628786
497,2013/9/6 4:15,001#,YMGZ,863.76,10.26,99.94,21.34,27.0,879.9,6.05,545.97,357.8748803
498,2013/9/6 4:30,001#,YMGZ,870.3,9.87,100.32,21.64,27.0,879.92,5.44,569.25,1.249842879
499,2013/9/6 4:45,001#,YMGZ,864.28,9.53,100.12,21.85,26.0,879.94,5.58,475.88,7.748041494
500,2013/9/6 5:00,001#,YMGZ,861.9,9.07,100.23,22.11,26.0,879.79,5.04,398.22,4.124505263
501,2013/9/6 5:15,001#,YMGZ,889.46,8.59,100.9,22.31,26.0,879.64,4.11,209.64,355.5702049
502,2013/9/6 5:30,001#,YMGZ,857.49,8.19,101.0,22.52,26.0,878.89,4.06,201.47,353.3747971
503,2013/9/6 5:45,001#,YMGZ,840.95,7.71,101.18,22.71,26.0,878.88,4.2,265.97,359.3746636
504,2013/9/6 6:00,001#,YMGZ,833.52,7.26,101.15,22.89,26.0,879.51,4.53,290.56,355.9998857
505,2013/9/6 6:15,001#,YMGZ,813.96,6.87,101.31,23.08,26.0,879.45,4.68,284.25,353.0000381
506,2013/9/6 6:30,001#,YMGZ,826.45,6.53,101.4,23.2,25.56,879.49,4.71,265.64,350.4286008
507,2013/9/6 6:45,001#,YMGZ,834.31,6.18,100.68,23.37,25.0,878.83,5.56,365.78,352.9998096
508,2013/9/6 7:00,001#,YMGZ,832.68,5.83,100.42,23.49,25.0,878.84,5.34,426.34,356.0
509,2013/9/6 7:15,001#,YMGZ,858.54,5.59,99.43,23.64,25.0,878.81,5.31,413.44,356.3750161
510,2013/9/6 7:30,001#,YMGZ,841.77,5.38,98.44,23.74,25.0,878.79,6.11,530.14,356.5714428
511,2013/9/6 7:45,001#,YMGZ,845.54,5.19,96.89,23.83,24.0,878.79,6.46,609.06,356.6250506
512,2013/9/6 8:00,001#,YMGZ,820.24,5.04,95.49,23.93,24.0,878.68,6.43,647.72,356.3749161
